Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-X4XY-0326-SM-46MVZ_adipose tissue_male_60-69_years	6/771	0.000585878713304231941473576572576575927087105810642242431640625	0.0159526403936838014063770430084332474507391452789306640625	0.00023594399981722736906776527465723347631865181028842926025390625	0.006077152211508586414356880567311236518435180187225341796875	-1.6685202987583951	12.417791740155648	SRPX;PROCR;LOX;CILP;UAP1;PTX3
GTEX-R55C-1026-SM-48FCM_stomach_male_40-49_years	5/537	0.0008070313067373717681729505812882052850909531116485595703125	0.0205093556085524063303804354063686332665383815765380859375	0.0003818113526698752578127094015059128651046194136142730712890625	0.008984351088750397451576645835302770137786865234375	-1.7411787244854524	12.400932738212227	C3;SDC4;BMPER;MYC;TRIB1
GTEX-WI4N-1426-SM-3LK7H_breast_female_40-49_years	6/827	0.0008467157078277305105873384860615260549820959568023681640625	0.02069025819384172348858186296638450585305690765380859375	0.0003434753527161091822030025699774569147848524153232574462890625	0.00828688635793549573105298833297638338990509510040283203125	-1.725568464637284	12.206922502367059	C3;SRPX;LOX;PTX3;CXCL1;NFKB1
GTEX-WYBS-0626-SM-3NMAS_skin_female_60-69_years	8/1456	0.00064377896386558458412252559099897553096525371074676513671875	0.0170422597934417226206438300550871645100414752960205078125	0.00018949633729960159607419445393361456808634102344512939453125	0.0051597145556148658884776381228220998309552669525146484375	-1.652239291381082	12.140910599481677	SDC4;LOX;CILP;MYC;JMJD1C;PTX3;CXCL14;NFKB1
GTEX-TMZS-0008-SM-47JWM_skin_male_60-69_years	8/1426	0.000560234367971061447862013427112515273620374500751495361328125	0.01547545949786729123365258686817469424568116664886474609375	0.00016406484329347620723139888898600702304975129663944244384765625	0.004598641048784789242542814236003323458135128021240234375	-1.6068288503861465	12.030577219772194	SRPX;PROCR;BMPER;LOX;UAP1;PTX3;CXCL1;IER5
GTEX-U8XE-0226-SM-4E3J3_skin_male_30-39_years	8/1440	0.000598040827335263544019261505724216476664878427982330322265625	0.01605444812536636900457409637965611182153224945068359375	0.00017555356253516149630210241294747675055987201631069183349609375	0.004849349133217648911975405923158177756704390048980712890625	-1.6149799375097305	11.986141325307164	PROCR;HAS1;MYC;PIM1;UAP1;PTX3;CXCL14;NFKB1
GTEX-SSA3-0226-SM-32QPN_adipose tissue_male_60-69_years	7/1127	0.00073699412098717398574010406520073956926353275775909423828125	0.018982578305426399400968051622839993797242641448974609375	0.0002552337934310978419250037774190786876715719699859619140625	0.0064597709353430184109345901788401533849537372589111328125	-1.6466144935332894	11.876916137215167	C3;PROCR;ACE;LOX;CILP;HAS1;CXCL14
GTEX-U8XE-1426-SM-3DB8Q_lung_male_30-39_years	8/1463	0.000664668750766389472735273802328492820379324257373809814453125	0.017354227930969017001938681232786620967090129852294921875	0.00019587966155511544346680408157368447064072825014591217041015625	0.0052584033087894367641812465308248647488653659820556640625	-1.5989936977135801	11.698592486209215	ACE;SDC4;BMPER;PTX3;CXCL1;TRIB1;IER5;NFKB1
GTEX-XMD1-0008-SM-4AT41_skin_male_60-69_years	9/1911	0.000835784979251820805447314999270247426466085016727447509765625	0.0206883918240775392660690812363100121729075908660888671875	0.00021163719173456957997440930352439636408234946429729461669921875	0.0055257601020012279968707247235215618275105953216552734375	-1.6437204725701862	11.649275761813778	SRPX;ACE;BMPER;LOX;HAS1;MYC;UAP1;PTX3;CXCL1
GTEX-WHWD-0826-SM-3LK6R_adipose tissue_male_50-59_years	6/822	0.000820301196945133655191728649924698402173817157745361328125	0.020572290544439798820608444884783239103853702545166015625	0.00033253853498506347197150034844526089727878570556640625	0.00817169069882136590854404545325451181270182132720947265625	-1.6307988276380987	11.588193864598647	C3;SRPX;PROCR;BMPER;GPX3;HAS1
GTEX-X8HC-0126-SM-4E3JW_skin_female_50-59_years	7/1202	0.00107870078885603380876301304880371390026994049549102783203125	0.025073215897068297508543111007384140975773334503173828125	0.0003780121931380171882049190390517878768150694668292999267578125	0.008984351088750397451576645835302770137786865234375	-1.6916264139614257	11.557188167450642	SDC4;HAS1;MYC;PIM1;UAP1;CXCL14;IER5
GTEX-WHPG-1426-SM-3NMBB_lung_male_50-59_years	7/1178	0.000957936781314718921280515484539819226483814418315887451171875	0.022841249670828699114277782200588262639939785003662109375	0.0003344133654292059769363998356084266561083495616912841796875	0.00817169069882136590854404545325451181270182132720947265625	-1.658459834184781	11.52750448741713	ACE;SDC4;BMPER;HAS1;CXCL1;TRIB1;NFKB1
GTEX-WFG8-2326-SM-3GILF_adipose tissue_male_20-29_years	6/888	0.0012253503984640972714059703463362893671728670597076416015625	0.0274766806996772881832580281979971914552152156829833984375	0.000501245133006734846885243950254107403452508151531219482421875	0.01110899097105623976877719627509577549062669277191162109375	-1.712644022184044	11.482470548033978	SRPX;PROCR;CILP;GPX3;UAP1;PTX3
GTEX-WFG8-0008-SM-4LVN6_skin_male_20-29_years	9/1961	0.00100772516388354660410442420470644719898700714111328125	0.023712643979778270930669492599918157793581485748291015625	0.0002575774349874446005580208574059497550479136407375335693359375	0.0064597709353430184109345901788401533849537372589111328125	-1.6282539657833055	11.235049735751153	C3;SRPX;PROCR;BMPER;LOX;MYC;PTX3;CXCL1;IER5
