Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-XOTO-0011-R8A-SM-4B65J_brain_male_50-59_years	4/1349	0.1533422038060135716985854514859966002404689788818359375	0.59032352420889189215102987873251549899578094482421875	0.1425182505350764683438313795704743824899196624755859375	0.5498829166478367280745942480280064046382904052734375	-0.9776305981226447	1.833138738630161	MARCKSL1;TTYH2;SDC3;PTN
GTEX-NPJ8-0226-SM-48TBN_adipose tissue_male_40-49_years	3/904	0.163225938892777533428812830607057549059391021728515625	0.6114369717423624450702845933847129344940185546875	0.154096003766445444060906311278813518583774566650390625	0.5767887549452412887518448769696988165378570556640625	-1.008062781280265	1.8272346676645332	PLA2G16;SRPX2;COL12A1
GTEX-S33H-0626-SM-2XCBJ_lung_male_30-39_years	4/1345	0.15217137109444589526674462831579148769378662109375	0.58954526238041038421755501985899172723293304443359375	0.1414147056484210407401036491137347184121608734130859375	0.54894092275546257919671688796370290219783782958984375	-0.9653341515962274	1.8174808967298455	LRRC15;CXCL9;P4HA3;MEST
GTEX-WVLH-0011-R6A-SM-3MJFZ_brain_male_50-59_years	5/1854	0.15471010613004121392322076644632034003734588623046875	0.5919899102331329654447245047776959836483001708984375	0.1417998582322965994695351810150896199047565460205078125	0.54894092275546257919671688796370290219783782958984375	-0.972660073066533	1.8151803645692115	PLA2G16;MARCKSL1;TTYH2;SDC3;PTN
GTEX-NFK9-0326-SM-3MJGV_adipose tissue_male_40-49_years	3/934	0.17467325230818320225267825662740506231784820556640625	0.631825904833506424296274417429231107234954833984375	0.165012467274157026420056126880808733403682708740234375	0.59594986230838309371193872721050865948200225830078125	-1.0345277776276933	1.8050835646603491	PLA2G16;SRPX2;PHLDB2
GTEX-WWYW-0526-SM-3NB2W_muscle_female_50-59_years	3/919	0.168919108508331528017976097544305957853794097900390625	0.621770102886127773444968624971807003021240234375	0.159523362187827755231950277448049746453762054443359375	0.5852560752215867356795797604718245565891265869140625	-1.0137286899725058	1.8027495408922685	H19;GRB10;SLC7A2
GTEX-TKQ1-1426-SM-4GICK_muscle_male_30-39_years	3/933	0.1742877959677373578273318344145081937313079833984375	0.63141822795823465686027020637993700802326202392578125	0.1646446518813469983566477594649768434464931488037109375	0.5955505767270599104534767320728860795497894287109375	-1.02341890648234	1.787961284727617	H19;ARID5B;SLC7A2
GTEX-WFJO-1026-SM-3GIKL_adipose tissue_male_30-39_years	4/1332	0.148391610653164029987038929903064854443073272705078125	0.579302830796078804809212670079432427883148193359375	0.1378535701798586921018596740395878441631793975830078125	0.54320872305359035880911733329412527382373809814453125	-0.9334490217470295	1.7809278383582743	SRPX2;ARID5B;PHLDB2;MEST
GTEX-OIZG-0526-SM-2HMLF_lung_male_50-59_years	3/909	0.165116732417564360257955513588967733085155487060546875	0.6145421793354686190724578409572131931781768798828125	0.155898121001957157272244103296543471515178680419921875	0.5774466401912492496961704091518186032772064208984375	-0.9880919672430217	1.7796549974295244	LRRC15;CXCL9;MEST
GTEX-R55E-1126-SM-48FDZ_blood vessel_male_20-29_years	3/914	0.16701448661461604228151145434821955859661102294921875	0.6181521751658280994234928584774024784564971923828125	0.157707268766424657524538588404539041221141815185546875	0.5821733647787012966290376425604335963726043701171875	-0.9881442385335699	1.768456767500498	PLAGL1;FIBIN;THBS2
GTEX-QCQG-1526-SM-48U25_blood vessel_female_50-59_years	2/470	0.1645240551589349509153947792583494447171688079833984375	0.6137696214555192764095181701122783124446868896484375	0.157928670877332366639933525220840238034725189208984375	0.5821733647787012966290376425604335963726043701171875	-0.9778107099010698	1.7646535092181517	TNC;THBS2
GTEX-T5JC-0326-SM-4DM5C_blood vessel_male_20-29_years	3/890	0.1579695391328641285166867191946948878467082977294921875	0.60049176205678234108376045696786604821681976318359375	0.1490882004291744777901840279810130596160888671875	0.56673100819957122897818635465227998793125152587890625	-0.9554380989955152	1.7631206146918363	PLAGL1;PLOD2;THBS2
GTEX-TMMY-0126-SM-4DXTP_adrenal gland_female_40-49_years	4/1387	0.164644032364525905176577680322225205600261688232421875	0.6137696214555192764095181701122783124446868896484375	0.1531810227799145496252464226927259005606174468994140625	0.5764092360175052665027806142461486160755157470703125	-0.9768458442276217	1.762200124023079	LGALS3BP;H19;PLAGL1;SDC3
GTEX-S95S-0726-SM-4B64H_pancreas_male_60-69_years	2/492	0.1766759742409550748565294497893773950636386871337890625	0.63411609359350540326971668037003837525844573974609375	0.1696374419145222633975578219178714789450168609619140625	0.59644830651336722127098255441524088382720947265625	-1.0123858415641123	1.7549079650285782	GRB10;SLC7A2
GTEX-NL3H-0008-SM-4E3HU_skin_male_60-69_years	5/1882	0.1617838119445453026745695979116135276854038238525390625	0.60899109699450792998476345019298605620861053466796875	0.1484129763373866206510598431123071350157260894775390625	0.565092171416200717004585385438986122608184814453125	-0.9628637799958717	1.7538509150059833	P4HA3;ADAM12;COL12A1;PLOD2;CTHRC1
